;name;regions;trainingIterations;threshold;fn_rate
74;;16;51200;0.023193450592744275;0.012090211164221598
75;;16;51200;0.023462288481422622;0.009785257878104013
76;;16;51200;0.023734242500238662;0.007700354512957173
77;;16;51200;0.02400934876860652;0.00591070800379639
78;;16;51200;0.024287643824604504;0.004236657339196187
79;;16;51200;0.024569164629827903;0.0029609248859734038
80;;16;51200;0.024853948574297985;0.0021489685320117413
81;;16;51200;0.025142033481427968;0.001860675281119693
82;;16;51200;0.025433457613046485;0.0004192090266594518
83;;16;51200;0.025728259674479323;0.0004192090266594518
84;;16;51200;0.026026478819690044;0.0004192090266594518
85;;16;51200;0.026328154656480203;0.0002618315515348071
86;;16;51200;0.02663332725174981;5.2923398714482296e-05
87;;16;51200;0.026942037136818826;1.6712652225625988e-05
88;;16;51200;0.027254325312810277;1.6712652225625988e-05
89;;16;51200;0.027570233256095828;1.6712652225625988e-05
90;;16;51200;0.0278898029238044;1.6712652225625988e-05
91;;16;51200;0.028213076759394707;1.6712652225625988e-05
92;;16;51200;0.028540097698292376;1.6712652225625988e-05
93;;16;51200;0.028870909173592346;1.6712652225625988e-05
94;;16;51200;0.029205555121827452;2.785442037604331e-06
95;;16;51200;0.029544079988803797;0.0
96;;16;51200;0.029886528735503824;0.0
97;;16;51200;0.03023294684405776;0.0
98;;16;51200;0.030583380323784312;0.0
99;;16;51200;0.030937875717301364;0.0
100;;16;51200;0.031296480106707505;0.0
101;;16;51200;0.0316592411198352;0.0
102;;16;51200;0.0320262069365765;0.0
103;;16;51200;0.03239742629528196;0.0
104;;16;51200;0.03277294849923382;0.0
105;;16;51200;0.033152823423194235;0.0
106;;16;51200;0.03353710152002929;0.0
107;;16;51200;0.03392583382740992;0.0
108;;16;51200;0.03431907197459043;0.0
109;;16;51200;0.034716868189265594;0.0
110;;16;51200;0.03511927530450728;0.0
111;;16;51200;0.03552634676578139;0.0
112;;16;51200;0.03593813663804626;0.0
113;;16;51200;0.036354699612933174;0.0
114;;16;51200;0.03677609101601031;0.0
115;;16;51200;0.03720236681413066;0.0
116;;16;51200;0.03763358362286533;0.0
117;;16;51200;0.038069798714022836;0.0
118;;16;51200;0.038511070023255684;0.0
119;;16;51200;0.03895745615775501;0.0
120;;16;51200;0.03940901640403448;0.0
